1
10000 20000
8041 8487 34
4220 8488 21
4507 8489 81
2198 8490 89
1536 8491 87
7178 8492 52
7745 8493 49
2951 8494 59
7758 8495 92
937 8496 1
4072 8497 1
8092 8498 49
5657 8499 63
6379 8500 15
7124 8501 31
950 8502 55
7099 8503 82
6022 8504 99
2258 8505 80
6049 8506 17
7224 8507 6
5899 8508 46
8030 8509 73
6803 8510 69
7314 8511 23
6191 8512 39
8339 8513 14
2902 8514 15
8193 8515 97
1359 8516 52
6723 8517 1
5288 8518 43
3680 8519 84
4641 8520 44
6544 8521 80
96 8522 29
6145 8523 80
3418 8524 90
2092 8525 82
85 8526 19
6158 8527 82
6661 8528 78
4811 8529 96
6719 8530 23
5312 8531 25
2775 8532 71
5157 8533 36
508 8534 59
3538 8535 6
4897 8536 35
6493 8537 13
3912 8538 21
5312 8539 41
7631 8540 47
7663 8541 71
5268 8542 78
8342 8543 75
3351 8544 50
4790 8545 4
2998 8546 14
3848 8547 51
7809 8548 5
6602 8549 96
5675 8550 57
4701 8551 16
3075 8552 37
4684 8553 58
4626 8554 24
302 8555 22
3217 8556 72
8404 8557 87
6254 8558 47
7801 8559 9
7898 8560 83
4252 8561 21
6225 8562 91
7643 8563 79
3110 8564 8
2234 8565 9
8157 8566 79
6842 8567 59
5370 8568 56
5396 8569 76
4527 8570 66
2757 8571 100
7565 8572 41
4135 8573 38
5857 8574 51
2808 8575 35
5060 8576 61
8403 8577 32
1152 8578 77
1926 8579 98
7465 8580 88
3279 8581 53
3812 8582 34
67 8583 32
3324 8584 31
271 8585 19
1141 8586 8
1971 8587 32
8435 8588 61
134 8589 38
3104 8590 67
2513 8591 48
2890 8592 79
8431 8593 31
1354 8594 41
5030 8595 44
2053 8596 38
3004 8597 45
6384 8598 10
306 8599 64
8193 8600 39
183 8601 87
3131 8602 5
2051 8603 45
6352 8604 40
6770 8605 27
6241 8606 6
6536 8607 85
4942 8608 5
927 8609 44
1714 8610 95
6587 8611 24
216 8612 34
108 8613 7
6385 8614 47
5787 8615 87
2975 8616 5
485 8617 82
7888 8618 91
5200 8619 25
1019 8620 12
4903 8621 88
7043 8622 29
5240 8623 5
8027 8624 39
1504 8625 77
4035 8626 86
5292 8627 68
1130 8628 71
6891 8629 18
2692 8630 97
2374 8631 6
6718 8632 28
7895 8633 9
701 8634 65
8253 8635 52
2056 8636 87
1895 8637 44
3882 8638 63
2519 8639 47
4162 8640 48
3575 8641 89
1121 8642 26
2044 8643 56
4534 8644 34
85 8645 17
2165 8646 28
2588 8647 82
7088 8648 8
4050 8649 26
2297 8650 26
6227 8651 99
3612 8652 68
5803 8653 79
2080 8654 95
1768 8655 86
7207 8656 52
3574 8657 79
5867 8658 33
1457 8659 29
3751 8660 11
2425 8661 48
6882 8662 18
1882 8663 46
2314 8664 23
2167 8665 1
1199 8666 99
6854 8667 13
3177 8668 94
4595 8669 99
1647 8670 68
6476 8671 81
1997 8672 61
8452 8673 53
2795 8674 98
5609 8675 12
6958 8676 26
4395 8677 46
4283 8678 92
2911 8679 20
4659 8680 65
8001 8681 15
7373 8682 72
1437 8683 33
8311 8684 69
7624 8685 56
174 8686 19
8110 8687 60
5834 8688 99
928 8689 25
4513 8690 44
6726 8691 4
7470 8692 46
6245 8693 16
6697 8694 44
5957 8695 4
8373 8696 59
930 8697 23
4952 8698 44
7830 8699 46
6547 8700 91
1053 8701 52
710 8702 89
7195 8703 40
6187 8704 26
6840 8705 35
1542 8706 99
3344 8707 94
6318 8708 90
357 8709 34
1764 8710 48
7899 8711 45
590 8712 6
7595 8713 88
8064 8714 74
7629 8715 64
8106 8716 38
8488 8717 25
2308 8718 78
7480 8719 16
3822 8720 28
3810 8721 29
349 8722 39
6194 8723 74
7082 8724 83
3027 8725 65
5255 8726 47
4617 8727 87
7149 8728 28
4574 8729 4
2070 8730 11
4028 8731 69
1366 8732 83
3909 8733 25
7883 8734 8
8282 8735 19
2132 8736 42
7819 8737 17
3394 8738 69
2166 8739 12
220 8740 1
3937 8741 32
6315 8742 37
6604 8743 51
5095 8744 44
4594 8745 69
3014 8746 73
3081 8747 1
2420 8748 33
1385 8749 71
1131 8750 68
6789 8751 31
2164 8752 36
7055 8753 41
554 8754 36
496 8755 6
6003 8756 32
1557 8757 35
2099 8758 6
327 8759 84
87 8760 94
864 8761 2
2628 8762 92
2300 8763 73
4970 8764 30
5059 8765 68
1148 8766 84
1194 8767 58
4059 8768 44
6166 8769 74
5995 8770 54
991 8771 19
1268 8772 19
1329 8773 5
6631 8774 93
8725 8775 25
6211 8776 96
5630 8777 4
2942 8778 32
5245 8779 63
3851 8780 23
8010 8781 10
8545 8782 27
1710 8783 76
3259 8784 69
8553 8785 5
3169 8786 31
7307 8787 11
3051 8788 79
7419 8789 73
5328 8790 59
2427 8791 8
4819 8792 74
5008 8793 94
3984 8794 92
1546 8795 18
5269 8796 38
5515 8797 72
8688 8798 98
2329 8799 38
8787 8800 48
742 8801 92
3523 8802 16
1724 8803 79
2972 8804 21
2463 8805 68
7409 8806 99
5585 8807 33
1204 8808 42
8662 8809 29
1001 8810 34
618 8811 99
3613 8812 76
8526 8813 86
1600 8814 68
3625 8815 92
3992 8816 68
5867 8817 97
7984 8818 37
4089 8819 80
6352 8820 77
4419 8821 35
6848 8822 26
2034 8823 98
3540 8824 97
4026 8825 52
7805 8826 75
2152 8827 52
4446 8828 71
8438 8829 28
7047 8830 12
4209 8831 57
3022 8832 53
853 8833 14
5851 8834 79
620 8835 97
4385 8836 44
4164 8837 81
1370 8838 55
3658 8839 40
1782 8840 8
431 8841 33
7571 8842 92
8144 8843 88
1163 8844 73
7299 8845 3
7307 8846 85
913 8847 68
907 8848 67
7009 8849 78
4660 8850 78
5875 8851 51
5143 8852 10
95 8853 94
3884 8854 13
7879 8855 14
8400 8856 23
1942 8857 5
7083 8858 82
6595 8859 79
1237 8860 7
4034 8861 42
8554 8862 44
8807 8863 81
1227 8864 94
1006 8865 7
7416 8866 84
6320 8867 44
8520 8868 92
2894 8869 8
2869 8870 70
7514 8871 75
6911 8872 71
3424 8873 10
7995 8874 72
1445 8875 10
2330 8876 74
6127 8877 73
8337 8878 64
4369 8879 31
6231 8880 63
2010 8881 31
3114 8882 99
6949 8883 43
5012 8884 64
1994 8885 46
2450 8886 75
8562 8887 81
3163 8888 51
5579 8889 1
3664 8890 83
4822 8891 56
3979 8892 65
5568 8893 24
2779 8894 81
2659 8895 40
3703 8896 96
1402 8897 92
671 8898 96
4718 8899 35
2964 8900 36
1032 8901 96
3071 8902 4
3464 8903 7
6181 8904 70
3736 8905 32
4167 8906 21
5521 8907 59
7794 8908 14
135 8909 68
4579 8910 41
7737 8911 40
4462 8912 77
2584 8913 81
1292 8914 65
4791 8915 83
1777 8916 99
4490 8917 14
7237 8918 57
2674 8919 59
709 8920 31
2382 8921 30
1535 8922 28
4745 8923 40
1110 8924 23
6828 8925 39
5115 8926 14
2515 8927 50
2836 8928 10
2382 8929 66
4529 8930 96
6600 8931 78
6905 8932 81
8531 8933 47
4658 8934 14
2636 8935 15
7245 8936 99
901 8937 48
6548 8938 37
7307 8939 72
5731 8940 46
402 8941 25
5791 8942 40
5866 8943 5
584 8944 55
6318 8945 79
4585 8946 21
7420 8947 96
4939 8948 50
1162 8949 90
7603 8950 51
4156 8951 59
2690 8952 52
2062 8953 80
3679 8954 97
7481 8955 50
8029 8956 64
6714 8957 57
7178 8958 99
5588 8959 8
7454 8960 35
5646 8961 55
3509 8962 45
606 8963 8
3031 8964 95
3505 8965 9
2543 8966 5
5111 8967 99
1549 8968 77
7178 8969 96
1001 8970 84
4245 8971 70
2562 8972 71
7139 8973 6
6161 8974 92
1726 8975 74
2576 8976 51
5648 8977 33
328 8978 81
4783 8979 41
5191 8980 89
6149 8981 24
2818 8982 68
6588 8983 1
7046 8984 55
4672 8985 20
8825 8986 44
1779 8987 89
8970 8988 67
1262 8989 35
7671 8990 11
1548 8991 36
6949 8992 87
4116 8993 61
6882 8994 12
4739 8995 97
3518 8996 2
7793 8997 97
5912 8998 46
4413 8999 16
6684 9000 96
4935 9001 42
7052 9002 75
7098 9003 5
3027 9004 28
2119 9005 3
6730 9006 46
6292 9007 3
5316 9008 10
8883 9009 54
8741 9010 16
7271 9011 77
7925 9012 23
1398 9013 37
2361 9014 22
6530 9015 72
7815 9016 38
1718 9017 9
5830 9018 47
883 9019 57
6227 9020 52
8800 9021 16
5572 9022 1
3664 9023 85
5615 9024 33
4162 9025 35
8698 9026 88
3857 9027 64
8429 9028 36
8160 9029 82
5757 9030 3
8723 9031 79
3309 9032 18
8835 9033 55
6098 9034 51
2844 9035 42
8849 9036 23
6565 9037 55
4737 9038 79
2141 9039 85
7689 9040 28
4331 9041 58
4953 9042 33
3755 9043 29
4742 9044 72
5410 9045 30
666 9046 63
7862 9047 17
746 9048 46
6271 9049 48
4318 9050 34
542 9051 54
8141 9052 50
8312 9053 83
6420 9054 98
8653 9055 90
7075 9056 89
4147 9057 92
3461 9058 19
4203 9059 93
1391 9060 30
3974 9061 67
3016 9062 33
485 9063 76
7509 9064 10
8071 9065 30
2328 9066 16
2263 9067 3
2658 9068 90
2517 9069 97
2171 9070 3
6057 9071 63
8835 9072 85
6519 9073 15
1193 9074 75
3902 9075 45
7781 9076 85
8592 9077 100
3615 9078 50
8085 9079 99
2393 9080 1
4008 9081 54
834 9082 10
1306 9083 38
7996 9084 92
3466 9085 89
7086 9086 72
8204 9087 88
4784 9088 6
5254 9089 12
5853 9090 65
4938 9091 87
3816 9092 23
3830 9093 19
3018 9094 64
3309 9095 83
8672 9096 97
2284 9097 85
4906 9098 95
4572 9099 9
4939 9100 7
9049 9101 83
2733 9102 100
5006 9103 39
4388 9104 76
4490 9105 88
8505 9106 9
7339 9107 41
2696 9108 64
1931 9109 56
2809 9110 80
1270 9111 96
2176 9112 78
7648 9113 37
3435 9114 5
5789 9115 10
6003 9116 46
5820 9117 93
3239 9118 62
5843 9119 2
7891 9120 84
7089 9121 28
6976 9122 15
3913 9123 76
8019 9124 31
6255 9125 10
5112 9126 72
421 9127 41
3004 9128 40
6482 9129 21
1344 9130 74
162 9131 6
6175 9132 73
3723 9133 16
6656 9134 33
5539 9135 74
5087 9136 57
6274 9137 61
336 9138 74
2564 9139 54
2794 9140 70
4075 9141 18
1647 9142 71
592 9143 90
6404 9144 87
4606 9145 5
8153 9146 43
3084 9147 83
302 9148 12
5454 9149 53
6176 9150 66
6978 9151 13
1982 9152 31
4653 9153 46
8851 9154 60
3747 9155 60
206 9156 65
8877 9157 21
7764 9158 86
7018 9159 96
2738 9160 75
8992 9161 85
5729 9162 13
4683 9163 36
4324 9164 17
1584 9165 21
3179 9166 17
5499 9167 8
2709 9168 9
3053 9169 3
2064 9170 3
6132 9171 100
7892 9172 90
24 9173 53
6402 9174 34
1414 9175 52
808 9176 51
6224 9177 77
9142 9178 6
8338 9179 40
1798 9180 51
1780 9181 8
2413 9182 44
3751 9183 18
2450 9184 20
1205 9185 23
7149 9186 34
8576 9187 93
6868 9188 93
6297 9189 51
5130 9190 97
8892 9191 34
6523 9192 41
1442 9193 62
2871 9194 73
3491 9195 20
950 9196 60
2883 9197 93
2007 9198 93
3013 9199 58
5560 9200 83
9032 9201 38
9035 9202 53
7792 9203 39
5639 9204 26
2817 9205 23
954 9206 94
6138 9207 21
4539 9208 17
4546 9209 32
3013 9210 35
8271 9211 15
6761 9212 77
4384 9213 1
635 9214 70
4708 9215 33
1897 9216 42
2122 9217 19
5783 9218 51
7426 9219 43
4032 9220 50
4546 9221 2
1908 9222 21
7426 9223 81
3904 9224 55
5140 9225 30
741 9226 14
1803 9227 87
1359 9228 4
5171 9229 63
6526 9230 48
9145 9231 76
4608 9232 16
7094 9233 87
938 9234 3
8659 9235 45
1010 9236 94
194 9237 52
2175 9238 19
816 9239 56
3179 9240 48
8177 9241 14
3353 9242 81
3490 9243 3
859 9244 90
3093 9245 60
3258 9246 11
7745 9247 78
6064 9248 33
2900 9249 43
3334 9250 45
1287 9251 91
4792 9252 33
5030 9253 8
7346 9254 78
8305 9255 76
5355 9256 52
7686 9257 85
5638 9258 93
6069 9259 68
1215 9260 3
4107 9261 72
6342 9262 66
3237 9263 90
6123 9264 17
2444 9265 84
4738 9266 71
5167 9267 54
6394 9268 20
8986 9269 57
79 9270 76
4005 9271 73
3467 9272 78
7638 9273 11
6793 9274 48
2220 9275 4
8228 9276 8
2659 9277 15
5520 9278 28
7297 9279 70
3491 9280 88
4774 9281 60
4279 9282 80
3891 9283 64
4857 9284 26
1957 9285 48
6082 9286 57
3678 9287 80
141 9288 33
6950 9289 55
6637 9290 71
361 9291 35
7432 9292 37
1157 9293 51
6715 9294 5
1571 9295 63
3420 9296 26
7370 9297 54
7645 9298 87
7048 9299 55
5041 9300 90
6054 9301 17
6751 9302 26
6823 9303 31
1113 9304 38
745 9305 42
8436 9306 47
6626 9307 39
1951 9308 29
1793 9309 3
2845 9310 65
8936 9311 29
905 9312 39
8479 9313 46
3682 9314 52
61 9315 89
7181 9316 6
8445 9317 90
7413 9318 53
5634 9319 93
7048 9320 8
1454 9321 3
5270 9322 62
91 9323 42
7779 9324 85
7516 9325 74
7777 9326 61
2159 9327 43
5939 9328 85
3293 9329 76
3182 9330 93
1306 9331 80
1708 9332 73
8029 9333 81
5165 9334 40
8187 9335 19
3092 9336 58
2401 9337 53
9053 9338 17
6830 9339 60
378 9340 42
4146 9341 55
1262 9342 88
7597 9343 53
7426 9344 89
1389 9345 11
2021 9346 44
8856 9347 31
4141 9348 10
1099 9349 45
6438 9350 87
6413 9351 47
1900 9352 88
7764 9353 15
3723 9354 97
7138 9355 9
7660 9356 11
4515 9357 44
2289 9358 64
202 9359 73
4273 9360 24
3255 9361 33
2063 9362 76
6429 9363 87
9074 9364 77
8615 9365 85
4138 9366 46
3478 9367 58
7983 9368 35
5908 9369 88
7975 9370 2
2749 9371 73
7312 9372 63
1424 9373 62
8718 9374 63
776 9375 78
3612 9376 73
2870 9377 58
848 9378 76
2976 9379 85
8987 9380 27
781 9381 66
3019 9382 4
9139 9383 56
4080 9384 99
803 9385 73
4105 9386 91
6229 9387 63
4429 9388 64
5392 9389 31
7886 9390 14
8040 9391 64
1754 9392 21
3749 9393 85
1155 9394 17
7097 9395 99
9148 9396 42
3328 9397 14
5885 9398 39
2621 9399 87
3267 9400 63
7059 9401 88
9390 9402 55
614 9403 11
8628 9404 78
7445 9405 95
1561 9406 1
3911 9407 76
1112 9408 31
8656 9409 69
798 9410 33
6459 9411 89
8306 9412 35
3122 9413 70
31 9414 74
4070 9415 13
1467 9416 66
6756 9417 42
9352 9418 53
7060 9419 41
7056 9420 44
4536 9421 72
8670 9422 46
2223 9423 69
816 9424 11
1569 9425 75
7593 9426 7
4463 9427 68
6418 9428 21
2509 9429 17
4571 9430 97
2559 9431 82
3636 9432 80
5655 9433 86
1806 9434 26
4996 9435 14
97 9436 13
8730 9437 17
442 9438 84
1399 9439 38
7410 9440 73
5024 9441 88
5807 9442 30
987 9443 24
1277 9444 96
6781 9445 96
8902 9446 21
7017 9447 5
9131 9448 52
4030 9449 37
2513 9450 68
2500 9451 50
5453 9452 35
5111 9453 42
4782 9454 3
6067 9455 16
8208 9456 94
3740 9457 11
8275 9458 58
4400 9459 25
6652 9460 26
6960 9461 96
4163 9462 96
7055 9463 3
5057 9464 42
5711 9465 28
2544 9466 88
4199 9467 41
1954 9468 47
8926 9469 97
5883 9470 12
4042 9471 77
354 9472 15
6507 9473 79
8277 9474 72
2061 9475 29
1200 9476 74
2173 9477 100
8881 9478 25
8416 9479 72
5080 9480 40
8079 9481 27
4008 9482 28
2945 9483 5
6741 9484 100
425 9485 75
2183 9486 13
3537 9487 19
1090 9488 41
5469 9489 51
2305 9490 4
2650 9491 14
6619 9492 56
2465 9493 2
1523 9494 66
4266 9495 49
137 9496 24
5951 9497 35
6699 9498 93
2386 9499 29
5915 9500 40
2903 9501 58
6992 9502 6
5760 9503 31
145 9504 29
8325 9505 62
5974 9506 64
4285 9507 12
1455 9508 91
7878 9509 2
4629 9510 39
1291 9511 64
3877 9512 77
5279 9513 65
6685 9514 90
3775 9515 17
2294 9516 47
7519 9517 33
7382 9518 54
3469 9519 2
7549 9520 99
5875 9521 65
8696 9522 42
6993 9523 85
8389 9524 94
9307 9525 40
8209 9526 89
377 9527 45
2016 9528 53
5973 9529 38
7345 9530 5
8185 9531 71
212 9532 29
7119 9533 7
5601 9534 21
6620 9535 16
8709 9536 75
392 9537 85
4365 9538 60
4042 9539 99
9397 9540 8
3138 9541 36
6273 9542 93
3121 9543 12
4439 9544 45
2422 9545 87
1685 9546 4
1831 9547 53
6285 9548 63
6323 9549 17
3908 9550 71
9132 9551 5
2719 9552 64
1950 9553 12
3106 9554 59
4558 9555 28
4468 9556 100
5139 9557 13
3904 9558 47
2418 9559 88
6973 9560 73
3794 9561 93
4375 9562 82
4953 9563 11
8151 9564 7
7224 9565 30
8694 9566 11
4441 9567 25
8710 9568 24
928 9569 49
1247 9570 50
6046 9571 51
4365 9572 90
3079 9573 92
2565 9574 90
8529 9575 28
90 9576 5
6752 9577 42
637 9578 16
2263 9579 82
9552 9580 32
931 9581 3
1083 9582 97
1429 9583 68
4945 9584 19
5972 9585 5
5363 9586 95
469 9587 68
450 9588 73
2151 9589 20
2256 9590 41
8919 9591 77
7990 9592 70
506 9593 83
7396 9594 70
8128 9595 11
8903 9596 78
4729 9597 95
7447 9598 43
1334 9599 46
222 9600 33
2703 9601 80
201 9602 9
8617 9603 10
8526 9604 61
8122 9605 96
3264 9606 32
1802 9607 50
97 9608 41
8564 9609 90
2374 9610 99
2500 9611 15
6760 9612 16
6245 9613 51
5691 9614 26
554 9615 23
2178 9616 50
5027 9617 36
8931 9618 53
4750 9619 92
4793 9620 31
1199 9621 19
912 9622 62
94 9623 15
9188 9624 52
3965 9625 64
8600 9626 56
869 9627 26
5224 9628 91
7388 9629 82
28 9630 76
5144 9631 26
8795 9632 58
4198 9633 35
8248 9634 59
3650 9635 76
8849 9636 16
7258 9637 50
1525 9638 61
9481 9639 31
1849 9640 73
4254 9641 62
3529 9642 24
9457 9643 99
7635 9644 67
8436 9645 83
3167 9646 36
7884 9647 66
9422 9648 69
4701 9649 55
9298 9650 30
5880 9651 67
8120 9652 75
5213 9653 26
8952 9654 85
1024 9655 51
4607 9656 50
7452 9657 36
6008 9658 3
6335 9659 91
7042 9660 66
533 9661 10
2542 9662 33
3477 9663 46
3385 9664 79
1988 9665 32
4216 9666 82
8514 9667 10
5144 9668 18
3815 9669 95
9384 9670 91
2786 9671 10
1914 9672 9
5546 9673 16
8767 9674 32
2155 9675 31
9674 9676 31
4048 9677 2
1404 9678 71
4137 9679 68
9058 9680 50
1099 9681 13
7763 9682 48
3650 9683 91
3877 9684 57
1305 9685 67
2047 9686 82
2145 9687 90
603 9688 26
3965 9689 57
981 9690 63
8630 9691 57
1800 9692 31
4526 9693 60
1251 9694 8
7707 9695 54
6780 9696 25
834 9697 92
2325 9698 88
1680 9699 38
1305 9700 71
4756 9701 94
9390 9702 36
6995 9703 98
6027 9704 39
3771 9705 17
7549 9706 94
1946 9707 51
8184 9708 83
118 9709 29
1557 9710 89
2774 9711 52
9491 9712 99
8935 9713 37
4973 9714 77
7276 9715 85
1109 9716 34
8966 9717 2
9160 9718 12
2748 9719 30
5112 9720 54
4678 9721 8
5196 9722 23
4690 9723 74
8323 9724 19
5030 9725 100
7282 9726 35
3101 9727 72
4245 9728 45
7600 9729 75
2600 9730 86
4260 9731 71
4868 9732 89
173 9733 39
9059 9734 24
2944 9735 55
6574 9736 18
2542 9737 27
1385 9738 19
1894 9739 49
6489 9740 54
6120 9741 96
4158 9742 2
7967 9743 25
4623 9744 26
2680 9745 23
7683 9746 59
166 9747 33
314 9748 70
5972 9749 99
5463 9750 43
1203 9751 73
5005 9752 14
1935 9753 56
2176 9754 50
7080 9755 73
9520 9756 56
5640 9757 43
4120 9758 86
1043 9759 7
2452 9760 66
4150 9761 74
3128 9762 75
4242 9763 75
6862 9764 81
4089 9765 88
1441 9766 78
6582 9767 39
85 9768 10
6094 9769 27
3538 9770 50
119 9771 66
315 9772 18
7964 9773 13
2978 9774 78
352 9775 65
6496 9776 1
2050 9777 71
8613 9778 48
9325 9779 70
2142 9780 70
5129 9781 7
8606 9782 20
350 9783 41
6371 9784 91
867 9785 91
1932 9786 17
2440 9787 48
2453 9788 19
1505 9789 40
7380 9790 84
5485 9791 44
5937 9792 94
4018 9793 62
7093 9794 63
507 9795 73
4514 9796 91
6035 9797 82
2445 9798 28
2356 9799 90
1292 9800 41
6432 9801 62
8048 9802 92
6084 9803 95
4084 9804 74
2726 9805 58
4927 9806 90
2455 9807 44
4777 9808 19
3109 9809 76
7967 9810 39
1680 9811 16
4651 9812 83
8829 9813 90
6463 9814 70
735 9815 80
6822 9816 14
5298 9817 23
2879 9818 3
2067 9819 67
4021 9820 2
9396 9821 32
6019 9822 29
3381 9823 27
1916 9824 83
4114 9825 79
1221 9826 6
9016 9827 1
26 9828 42
302 9829 97
5923 9830 24
4469 9831 25
9102 9832 70
1679 9833 94
7204 9834 15
9230 9835 47
4518 9836 87
3502 9837 11
8535 9838 8
3809 9839 61
8323 9840 43
2199 9841 62
6755 9842 84
7970 9843 87
1193 9844 55
8959 9845 88
2618 9846 63
4164 9847 14
5254 9848 62
9059 9849 7
4721 9850 18
5503 9851 95
9071 9852 34
2994 9853 71
156 9854 46
258 9855 82
1320 9856 22
6423 9857 39
1956 9858 56
5479 9859 82
6443 9860 64
6289 9861 87
8845 9862 84
8211 9863 62
5598 9864 11
2840 9865 72
6836 9866 73
5165 9867 85
4122 9868 76
5259 9869 51
3905 9870 38
9232 9871 13
3546 9872 75
5163 9873 69
8541 9874 80
5628 9875 92
2270 9876 71
2962 9877 72
8714 9878 82
1217 9879 51
5646 9880 1
742 9881 25
8153 9882 40
3241 9883 82
7983 9884 67
5948 9885 40
4227 9886 16
1318 9887 68
2125 9888 54
3420 9889 71
2451 9890 89
9452 9891 79
5880 9892 92
3331 9893 17
8262 9894 35
8477 9895 69
1557 9896 40
561 9897 11
6139 9898 5
6643 9899 98
2661 9900 28
7137 9901 80
2558 9902 40
3217 9903 84
5322 9904 86
295 9905 30
7631 9906 20
7403 9907 37
2910 9908 11
8005 9909 40
8630 9910 71
9838 9911 32
1856 9912 53
2462 9913 93
9106 9914 38
3807 9915 32
888 9916 79
1451 9917 60
3407 9918 9
4802 9919 64
7456 9920 54
6865 9921 72
1373 9922 5
140 9923 36
9850 9924 12
5291 9925 12
8934 9926 34
5619 9927 47
4912 9928 40
9372 9929 47
4922 9930 82
6818 9931 47
9624 9932 41
5578 9933 82
203 9934 53
6575 9935 95
3901 9936 42
6154 9937 31
4774 9938 25
2722 9939 13
735 9940 44
3136 9941 73
4280 9942 70
5119 9943 67
3102 9944 10
457 9945 90
8053 9946 94
2018 9947 55
9587 9948 46
6360 9949 35
214 9950 85
5729 9951 8
7142 9952 46
9950 9953 23
320 9954 55
3805 9955 9
4590 9956 62
5965 9957 78
9338 9958 51
5760 9959 44
7257 9960 60
9493 9961 3
7044 9962 73
1345 9963 39
5165 9964 97
2753 9965 67
5936 9966 5
8976 9967 58
9839 9968 63
6076 9969 71
4271 9970 67
3531 9971 66
9910 9972 11
4568 9973 11
5110 9974 39
4912 9975 74
2076 9976 90
9956 9977 56
8644 9978 37
2588 9979 79
3164 9980 71
1198 9981 13
2573 9982 71
52 9983 25
598 9984 1
6659 9985 2
5784 9986 78
3978 9987 47
4067 9988 15
9161 9989 5
5250 9990 66
2998 9991 3
3543 9992 6
1122 9993 17
7852 9994 56
9055 9995 74
9966 9996 44
8766 9997 100
8887 9998 59
864 9999 52
4689 10000 75
2 8830 4304
1 4686 27
1 6737 87
1 4656 52
1 5704 6
1 5090 74
2 4174 600
3 4717 9437
1 1078 34
2 9786 458
1 5358 90
2 9514 6818
2 2952 6905
1 4183 93
2 6490 2115
3 7696 9642
2 8957 3815
1 4930 42
1 2368 80
2 6446 4455
3 1133 5345
3 6475 1211
3 7011 514
1 5543 94
1 5474 6
1 7917 3
3 4024 4004
1 9948 95
1 1935 55
2 2414 3124
1 53 29
3 3035 7082
3 1158 444
2 2536 4638
1 533 70
3 2624 3200
3 4718 3575
2 6978 5822
2 472 9377
1 1554 83
3 4902 9872
2 2864 9258
2 8389 415
3 4426 9303
2 8622 9473
2 3817 8448
3 411 9517
3 4656 6494
3 1552 3317
3 1477 1952
3 878 6853
2 7237 6069
1 1086 77
1 5373 13
1 7370 86
2 1108 375
1 5667 79
2 4427 1793
2 5047 9696
3 5043 1172
3 3182 8401
2 7543 5638
3 1162 2667
2 1548 3580
2 1235 5718
2 395 3178
1 6319 52
2 7828 9935
1 9237 46
1 530 82
3 1723 9557
3 6515 3451
1 8855 74
2 5395 2512
1 9276 99
2 4812 492
3 4999 1197
2 8674 9024
2 7789 9522
3 2951 9657
1 9465 83
2 6722 7893
1 6470 96
2 1890 3365
3 3914 8364
1 162 55
1 7540 25
1 9676 52
2 8067 7339
1 609 60
2 9830 5924
1 6781 6
2 3234 8794
1 8091 25
2 880 949
2 7880 8956
2 1724 7882
3 6763 9586
3 826 7652
3 7114 3412
3 3058 9593
1 3013 31
1 6102 49
1 1539 85
3 3438 7489
2 7405 5369
2 4548 3444
1 9266 18
1 8603 88
3 7748 4496
3 5648 7553
2 5823 4284
1 9939 94
3 9312 9470
3 7017 9259
3 9318 6664
2 6926 1211
3 2416 129
2 7491 2969
3 217 717
2 2707 2716
2 4790 4890
2 6271 6236
2 384 5547
2 7458 8915
1 3150 19
3 1951 1510
1 3789 23
3 5255 1415
1 3326 68
3 4378 690
2 3739 1831
2 88 8101
3 5370 4836
3 6473 2293
3 3186 4312
1 4633 10
3 4797 4290
3 5864 9544
1 5465 99
2 1003 6489
1 8943 21
1 5319 80
2 1176 8388
3 4369 1212
2 124 4398
2 6815 960
3 5015 5756
2 3491 1620
2 3381 7871
1 2928 53
3 6167 46
2 2911 6279
1 4241 53
3 3785 1822
1 1605 58
3 3797 1464
2 1749 6478
3 341 9969
1 7236 76
3 1429 954
2 869 7121
3 3240 6383
2 8629 488
1 2525 57
1 4361 50
1 876 39
1 6703 40
2 9449 4024
2 2576 2500
1 2468 24
2 9794 1148
3 2413 4387
2 4958 9368
2 7660 8125
2 5831 4575
3 5003 9467
3 9285 3759
1 7207 96
2 9829 2134
1 4110 61
3 3400 8203
3 7310 616
1 2227 49
3 8381 9585
3 9784 1767
2 269 6769
3 2689 6054
1 2899 86
1 6162 59
2 2484 7944
1 1034 87
1 6137 39
2 4230 2605
1 2110 86
1 4323 19
1 3331 27
1 11 1
2 5686 2515
2 1676 8726
1 4246 98
2 9979 6597
3 4714 2388
2 3711 2969
2 985 1355
3 4195 4727
3 9172 1306
3 917 560
2 1419 6245
3 4370 7921
2 8656 4071
3 7236 402
1 4554 10
3 4788 8825
2 8670 6162
3 9888 6708
1 2644 73
1 9491 47
1 8095 50
2 5369 5287
3 8764 3942
2 3368 7529
2 920 1039
1 4474 59
2 3769 848
1 8361 35
1 5776 28
3 5427 207
1 620 84
3 8787 8978
2 9213 7741
1 78 8
1 3973 6
1 3822 69
2 158 9359
2 7859 94
2 8620 2522
2 5259 7948
1 5414 95
2 2098 2070
3 4438 1282
3 719 1343
2 4529 9949
1 2926 28
3 9107 1428
2 3332 5638
3 8291 4257
1 1621 8
1 7005 32
1 7483 66
3 777 150
1 7962 27
3 785 1748
3 1073 3828
1 129 46
3 6779 2617
2 5756 907
1 165 53
2 6700 2152
2 9429 6218
2 579 3346
2 9363 8573
